RA,Dec,z_cl,N_mem,logMs,z_bcg,ID,
355.777348,0.288593,0.9248,14.454,12.082,-1.0,C19a1sW16189,
355.788019,0.982662,0.4773,16.007,12.204,0.46371,C19a1sW16190,
355.794545,0.541862,0.8504,40.002,12.647,-1.0,C19a1sW16191,
355.801664,2.523234,0.4984,19.043,12.268,0.49376,C19a1sW16192,
355.808273,0.690261,0.6827,18.133,12.429,-1.0,C19a1sW16193,
355.821555,-0.341036,0.624,10.926,12.09,-1.0,C19a1sW16194,
355.846429,0.721538,0.796,14.925,12.149,-1.0,C19a1sW16195,
355.848636,1.727717,0.4615,12.756,12.168,0.46032,C19a1sW16196,
355.849384,1.28177,0.1932,16.148,12.107,0.19713,C19a1sW16197,
355.865436,-0.517496,0.6397,15.503,12.11,-1.0,C19a1sW16198,
355.873259,0.956453,0.674,10.863,12.013,-1.0,C19a1sW16199,
355.878728,1.01441,0.552,13.531,12.14,-1.0,C19a1sW16200,
355.889265,1.949454,0.2934,10.58,12.028,-1.0,C19a1sW16201,
355.892888,0.581691,0.8736,13.451,12.247,-1.0,C19a1sW16202,
355.911062,0.466284,0.8561,13.094,12.169,-1.0,C19a1sW16203,
355.913806,-0.331634,0.7037,11.558,12.397,0.63754,C19a1sW16204,
355.919903,1.81438,0.6933,18.764,12.304,-1.0,C19a1sW16205,
355.920075,0.312438,0.2554,104.584,12.841,0.27185,C19a1sW16206,
355.932694,1.762141,0.5301,10.893,12.103,0.52534,C19a1sW16207,
355.934782,0.757682,0.6642,18.363,12.52,-1.0,C19a1sW16208,
355.962595,1.085337,0.5534,12.519,11.899,-1.0,C19a1sW16209,
355.97533,0.953419,0.368,12.583,11.962,0.37186,C19a1sW16210,
355.983685,0.0812,0.2759,10.576,12.048,0.27845,C19a1sW16211,
355.991219,0.155816,0.5309,11.038,11.858,0.5258,C19a1sW16212,
355.993681,2.435884,0.62,10.255,12.09,-1.0,C19a1sW16213,
355.998804,-0.867828,0.7793,12.055,12.173,-1.0,C19a1sW16214,
356.002945,1.971748,0.9349,11.232,12.204,-1.0,C19a1sW16215,
356.036763,1.75534,0.7262,13.191,12.042,-1.0,C19a1sW16216,
356.046285,1.535048,0.688,26.243,12.564,-1.0,C19a1sW16217,
356.051365,1.683305,0.5213,15.259,12.29,0.5209,C19a1sW16218,
356.054938,-0.537989,0.8095,15.653,12.339,-1.0,C19a1sW16219,
356.057205,0.619068,0.61,10.888,12.246,0.57381,C19a1sW16220,
356.083076,-0.235116,1.1817,10.267,12.15,-1.0,C19a1sW16221,
356.088769,0.538249,0.929,10.78,11.942,-1.0,C19a1sW16222,
356.091153,1.9656,0.7561,10.859,11.873,-1.0,C19a1sW16223,
356.09221,2.225175,0.9222,22.847,12.508,-1.0,C19a1sW16224,
356.106339,2.508808,0.865,11.077,12.013,-1.0,C19a1sW16225,
356.112588,0.923009,0.348,16.473,12.165,0.37082,C19a1sW16226,
356.12631,-0.809235,0.5645,14.225,11.941,0.5673,C19a1sW16227,
356.134899,-0.220692,0.772,23.033,12.533,-1.0,C19a1sW16228,
356.14382,1.909985,0.526,11.785,12.218,-1.0,C19a1sW16229,
356.155638,0.937203,0.1845,13.269,11.842,-1.0,C19a1sW16230,
356.157732,0.53142,0.556,19.151,12.406,0.55992,C19a1sW16231,
356.159001,2.076863,0.7867,21.11,12.461,0.78528,C19a1sW16232,
356.178521,2.023647,0.9185,17.041,12.296,-1.0,C19a1sW16233,
356.197863,1.173063,0.8346,15.832,12.416,-1.0,C19a1sW16234,
356.200338,1.111681,0.836,17.499,12.212,-1.0,C19a1sW16235,
356.221479,-0.01564,0.804,12.047,12.189,-1.0,C19a1sW16236,
356.241939,1.953879,0.795,10.857,11.887,-1.0,C19a1sW16237,
356.307676,0.037752,0.8195,10.106,12.045,-1.0,C19a1sW16238,
356.310619,0.134686,1.174,12.486,12.384,-1.0,C19a1sW16239,
356.317301,-0.162289,0.784,10.374,12.202,-1.0,C19a1sW16240,
356.327337,1.960823,0.9315,10.618,12.226,-1.0,C19a1sW16241,
356.337259,-0.09066,1.028,10.627,12.17,-1.0,C19a1sW16242,
356.355291,1.976893,1.1019,11.406,12.004,-1.0,C19a1sW16243,
356.361511,0.834425,0.6916,15.321,12.308,-1.0,C19a1sW16244,
356.365696,1.678861,0.348,14.037,12.163,-1.0,C19a1sW16245,
356.374127,-0.400371,0.564,13.776,12.134,0.54333,C19a1sW16246,
356.377311,-0.255025,0.7726,22.76,12.442,-1.0,C19a1sW16247,
356.3797,0.895378,0.5751,12.219,12.003,-1.0,C19a1sW16248,
356.403129,2.413197,0.5438,11.865,12.091,-1.0,C19a1sW16249,
356.422327,1.507591,0.332,19.216,12.128,-1.0,C19a1sW16250,
356.439056,1.56864,0.2022,15.106,12.137,0.19986,C19a1sW16251,
356.46538,1.945711,0.5383,16.454,12.254,-1.0,C19a1sW16252,
356.469239,0.881155,0.8539,23.861,12.255,-1.0,C19a1sW16253,
356.480948,1.158664,0.338,14.752,12.076,-1.0,C19a1sW16254,
356.48136,0.841684,0.709,20.226,12.552,-1.0,C19a1sW16255,
356.485377,1.149715,0.7988,19.112,12.231,-1.0,C19a1sW16256,
356.492713,-0.015759,0.7569,33.188,12.564,-1.0,C19a1sW16257,
356.516824,0.115462,0.433,11.743,12.16,-1.0,C19a1sW16258,
356.519525,-0.18574,0.2803,21.202,12.352,0.26656,C19a1sW16259,
356.522998,2.546498,0.868,10.266,11.942,-1.0,C19a1sW16260,
356.532858,1.879235,0.9359,11.698,12.139,-1.0,C19a1sW16261,
356.53922,1.995475,0.9749,12.725,12.15,-1.0,C19a1sW16262,
356.543106,0.875748,0.464,10.088,12.089,0.45497,C19a1sW16263,
356.544178,0.618675,0.672,15.977,12.323,0.72958,C19a1sW16264,
356.565355,-1.038311,0.718,20.993,12.39,0.66478,C19a1sW16265,
356.591045,1.052894,0.4233,16.342,12.15,-1.0,C19a1sW16266,
356.594418,1.325848,0.57,12.541,12.306,-1.0,C19a1sW16267,
356.599537,0.749424,0.278,40.148,12.645,0.27463,C19a1sW16268,
356.599678,2.540539,0.71,10.455,12.085,-1.0,C19a1sW16269,
356.617362,1.868054,0.5601,15.161,12.227,0.55409,C19a1sW16270,
356.626748,-0.728846,0.5699,32.569,12.542,-1.0,C19a1sW16271,
356.629126,-0.476734,0.804,19.662,12.317,-1.0,C19a1sW16272,
356.635609,0.698798,0.458,22.016,12.301,-1.0,C19a1sW16273,
356.637348,0.787114,0.62,14.53,12.265,-1.0,C19a1sW16274,
356.64067,1.795858,0.692,19.167,12.468,0.66536,C19a1sW16275,
356.643718,1.038189,0.718,10.005,11.97,-1.0,C19a1sW16276,
356.648415,-0.033256,1.0341,13.904,12.06,-1.0,C19a1sW16277,
356.655831,-0.111667,1.224,11.64,12.188,-1.0,C19a1sW16278,
356.66315,-0.361482,0.7904,23.506,12.4,-1.0,C19a1sW16279,
356.666595,1.923006,0.496,13.357,12.213,-1.0,C19a1sW16280,
356.670994,-0.279718,0.8079,12.351,12.139,-1.0,C19a1sW16281,
356.674194,1.753633,0.3371,10.966,12.041,-1.0,C19a1sW16282,
356.68421,1.240583,0.5665,16.711,12.258,0.55905,C19a1sW16283,
356.704094,-0.766309,0.7254,10.573,12.21,-1.0,C19a1sW16284,
356.707278,0.404627,1.198,11.099,12.21,-1.0,C19a1sW16285,
356.722242,0.898178,1.0746,15.523,12.158,-1.0,C19a1sW16286,
356.734649,0.042465,1.0376,10.282,12.029,-1.0,C19a1sW16287,
356.746185,2.205902,0.75,10.371,11.953,-1.0,C19a1sW16288,
356.749911,0.930591,0.9224,11.016,12.084,-1.0,C19a1sW16289,
356.759752,2.500701,0.4035,10.264,11.977,0.38728,C19a1sW16290,
356.764048,1.134374,0.5557,12.495,12.13,0.56403,C19a1sW16291,
356.777686,1.873832,0.704,12.99,12.345,-1.0,C19a1sW16292,
356.779437,1.201334,0.998,12.163,11.96,-1.0,C19a1sW16293,
356.799173,1.533317,0.8534,12.442,12.125,-1.0,C19a1sW16294,
356.808752,0.452957,0.9427,10.052,11.995,-1.0,C19a1sW16295,
356.811427,-0.797977,0.7709,32.633,12.389,-1.0,C19a1sW16296,
356.81318,0.265826,1.2957,11.65,12.257,-1.0,C19a1sW16297,
356.829753,2.064555,0.984,14.814,12.398,-1.0,C19a1sW16298,
356.832593,1.588888,1.008,11.421,12.346,-1.0,C19a1sW16299,
356.861847,-0.153546,0.2507,37.638,12.474,0.26191,C19a1sW16300,
356.887896,0.990026,0.762,10.153,12.124,-1.0,C19a1sW16301,
356.889576,0.06439,0.4548,11.698,12.093,0.43662,C19a1sW16302,
356.899439,1.267264,1.266,36.758,12.696,-1.0,C19a1sW16303,
356.903664,-0.172229,0.5563,28.179,12.483,0.53542,C19a1sW16304,
356.903759,-0.632207,0.2836,14.576,12.141,0.26316,C19a1sW16305,
356.934488,1.500129,0.9202,11.118,12.231,-1.0,C19a1sW16306,
356.956613,1.988169,0.6421,15.692,12.148,-1.0,C19a1sW16307,
356.981087,2.125211,1.0321,28.917,12.34,-1.0,C19a1sW16308,
356.983149,1.890361,0.638,10.872,12.368,0.64131,C19a1sW16309,
356.989663,0.475885,1.0092,10.803,12.016,-1.0,C19a1sW16310,
356.989678,0.357472,1.0805,11.016,11.94,-1.0,C19a1sW16311,
356.989925,1.624581,0.6992,16.033,12.338,0.67982,C19a1sW16312,
357.025738,-0.118074,0.4296,13.862,12.224,0.4155,C19a1sW16313,
357.035738,-0.175115,0.8123,13.56,12.178,-1.0,C19a1sW16314,
357.047656,-0.599722,0.998,10.559,12.05,-1.0,C19a1sW16315,
357.051182,-0.144261,0.5465,23.013,12.537,0.53582,C19a1sW16316,
357.051992,0.575425,1.194,13.957,12.213,-1.0,C19a1sW16317,
357.059798,0.878771,0.4239,17.107,12.255,-1.0,C19a1sW16318,
357.061734,0.483388,0.43,17.419,12.449,0.41208,C19a1sW16319,
357.063207,0.785263,0.294,16.724,12.387,0.27945,C19a1sW16320,
357.064769,1.623256,1.1811,10.584,11.928,-1.0,C19a1sW16321,
357.068708,0.968973,0.278,10.738,12.148,0.27933,C19a1sW16322,
357.081151,-0.140524,1.002,12.982,12.352,-1.0,C19a1sW16323,
357.086446,-0.637107,0.676,13.216,12.159,-1.0,C19a1sW16324,
357.092855,1.50116,0.4278,12.466,12.01,0.42979,C19a1sW16325,
357.093724,0.009307,0.608,11.599,12.289,0.60656,C19a1sW16326,
357.120545,-0.102961,0.992,11.589,12.309,-1.0,C19a1sW16327,
357.130403,0.383133,0.85,10.346,12.242,-1.0,C19a1sW16328,
357.130786,-0.629668,0.4279,16.632,12.094,0.40875,C19a1sW16329,
357.144195,1.520016,1.1019,39.151,12.565,-1.0,C19a1sW16330,
357.163851,-0.814169,0.6419,12.578,12.179,-1.0,C19a1sW16331,
357.166688,-0.14373,0.702,26.096,12.466,0.69683,C19a1sW16332,
357.174976,0.945935,0.7535,19.599,12.399,-1.0,C19a1sW16333,
357.180068,0.085536,0.574,10.156,12.056,-1.0,C19a1sW16334,
357.18474,1.655636,0.6546,12.486,12.268,0.64465,C19a1sW16335,
357.190553,0.768585,0.9242,14.787,12.066,-1.0,C19a1sW16336,
357.205241,-0.707629,0.6468,10.647,12.166,-1.0,C19a1sW16337,
357.210229,-0.439265,0.8866,11.253,12.041,-1.0,C19a1sW16338,
357.215791,0.221015,0.944,11.819,11.937,-1.0,C19a1sW16339,
357.239063,0.504939,0.7111,17.035,12.165,-1.0,C19a1sW16340,
357.24092,-0.253003,0.4645,12.251,12.1,0.45014,C19a1sW16341,
357.280123,2.012797,0.8473,17.744,12.153,-1.0,C19a1sW16342,
357.281312,1.585865,0.9217,10.812,12.106,-1.0,C19a1sW16343,
357.293783,-0.427272,0.7899,10.15,12.013,-1.0,C19a1sW16344,
357.319437,0.327783,0.8144,11.0,12.083,-1.0,C19a1sW16345,
357.348889,0.14997,0.4076,21.73,12.425,0.39854,C19a1sW16346,
357.359542,-0.729639,0.55,22.186,12.535,0.52681,C19a1sW16347,
357.360809,2.194862,0.446,10.542,11.857,-1.0,C19a1sW16348,
357.377777,-0.636933,0.6934,17.507,12.395,0.62505,C19a1sW16349,
357.383723,-0.511198,0.7,13.263,12.281,-1.0,C19a1sW16350,
357.403009,0.467517,0.594,11.493,12.109,0.561,C19a1sW16351,
357.403534,-0.016681,0.716,11.385,12.271,-1.0,C19a1sW16352,
357.404375,-0.480172,0.4304,22.397,12.245,0.41163,C19a1sW16353,
357.414958,0.029813,0.6061,14.412,12.315,-1.0,C19a1sW16354,
357.427031,0.864549,1.176,10.704,12.265,-1.0,C19a1sW16355,
357.433657,-0.699801,1.1919,10.608,12.303,-1.0,C19a1sW16356,
357.440838,1.776843,0.404,22.527,12.302,-1.0,C19a1sW16357,
357.46662,0.652373,0.4248,17.136,12.319,0.41511,C19a1sW16358,
357.47047,0.828779,0.6133,13.551,12.286,-1.0,C19a1sW16359,
357.486979,-0.907758,0.8716,10.963,11.969,-1.0,C19a1sW16360,
357.487762,0.677659,0.624,14.383,12.283,0.61407,C19a1sW16361,
357.497572,-0.749,0.7017,11.318,12.388,-1.0,C19a1sW16362,
357.539293,0.311012,0.63,13.756,12.189,0.61898,C19a1sW16363,
357.552538,0.482003,0.8621,16.317,12.174,-1.0,C19a1sW16364,
357.556971,1.696312,1.256,10.488,12.391,-1.0,C19a1sW16365,
357.567047,1.753962,0.6753,16.919,12.5,0.6484,C19a1sW16366,
357.568896,0.883733,0.2638,12.005,12.002,0.27668,C19a1sW16367,
357.594394,0.217941,1.092,11.143,12.065,-1.0,C19a1sW16368,
357.595492,1.56717,0.74,10.707,12.258,-1.0,C19a1sW16369,
357.601212,-0.10202,0.838,12.638,12.242,-1.0,C19a1sW16370,
357.605205,1.529191,0.5389,22.422,12.311,-1.0,C19a1sW16371,
357.608145,1.289278,0.734,15.16,12.401,-1.0,C19a1sW16372,
357.624457,1.50269,0.7489,12.228,12.177,-1.0,C19a1sW16373,
357.631324,1.470591,0.8576,11.929,12.16,-1.0,C19a1sW16374,
357.635069,0.116993,0.672,11.011,12.149,-1.0,C19a1sW16375,
357.666632,-0.593833,0.654,15.815,12.446,-1.0,C19a1sW16376,
357.689854,-0.344933,0.57,11.578,12.243,0.56213,C19a1sW16377,
357.692112,-0.696069,1.0574,16.59,12.18,-1.0,C19a1sW16378,
357.719325,0.254788,1.0715,12.283,12.1,-1.0,C19a1sW16379,
357.729453,0.705036,0.6506,10.055,12.16,-1.0,C19a1sW16380,
357.729999,1.244822,1.1957,20.111,12.384,-1.0,C19a1sW16381,
357.733372,-0.413091,0.827,12.418,11.985,-1.0,C19a1sW16382,
357.744977,1.451577,1.1836,14.975,12.508,-1.0,C19a1sW16383,
357.755028,1.369422,0.8488,11.195,12.277,-1.0,C19a1sW16384,
357.78593,1.350662,1.0625,14.174,12.269,-1.0,C19a1sW16385,
357.788264,0.969266,1.274,10.286,12.042,-1.0,C19a1sW16386,
357.790883,-0.477483,0.452,20.246,12.229,0.44002,C19a1sW16387,
357.796123,1.179482,0.612,11.546,12.201,-1.0,C19a1sW16388,
357.800083,-0.648042,0.6576,18.634,12.597,0.6272,C19a1sW16389,
357.810729,-0.754613,1.184,15.185,12.362,-1.0,C19a1sW16390,
357.831563,-0.540874,0.738,14.303,12.254,-1.0,C19a1sW16391,
357.833743,-0.114236,1.0379,10.445,12.14,-1.0,C19a1sW16392,
357.83887,0.616936,0.28,11.029,12.183,0.27746,C19a1sW16393,
357.846752,0.833912,1.2169,10.033,12.262,-1.0,C19a1sW16394,
357.852161,1.516964,1.178,11.766,12.32,-1.0,C19a1sW16395,
357.864107,0.775861,0.436,41.036,12.455,0.41489,C19a1sW16396,
357.873273,1.401142,1.1661,11.935,12.303,-1.0,C19a1sW16397,
357.885655,0.898618,0.682,19.497,12.272,-1.0,C19a1sW16398,
357.89085,1.789436,1.156,11.357,12.145,-1.0,C19a1sW16399,
357.914984,-0.347808,1.0756,10.103,12.157,-1.0,C19a1sW16400,
357.919425,0.776006,1.0659,10.617,11.943,-1.0,C19a1sW16401,
357.936213,0.154526,0.8588,38.777,12.67,-1.0,C19a1sW16402,
357.96378,0.350448,0.5717,18.48,12.44,0.56157,C19a1sW16403,
357.980177,1.203132,0.612,12.13,12.276,-1.0,C19a1sW16404,
357.982974,0.588584,1.326,10.066,12.162,-1.0,C19a1sW16405,
357.992665,-0.193563,0.644,10.892,12.243,0.59988,C19a1sW16406,
357.998098,0.310165,1.1881,10.111,12.115,-1.0,C19a1sW16407,
358.012685,0.167743,1.201,12.182,12.393,-1.0,C19a1sW16408,
358.034578,0.186914,0.59,24.448,12.572,0.56164,C19a1sW16409,
358.036283,1.662492,0.72,10.181,12.251,0.68419,C19a1sW16410,
358.041917,0.413992,0.7186,21.544,12.548,-1.0,C19a1sW16411,
358.072189,2.254652,1.178,10.211,12.465,-1.0,C19a1sW16412,
358.085789,0.224099,0.856,13.089,12.113,-1.0,C19a1sW16413,
358.112802,0.114943,0.8697,18.093,12.266,-1.0,C19a1sW16414,
358.137064,1.407013,0.9222,11.054,12.191,-1.0,C19a1sW16415,
358.185014,1.844206,1.1841,11.551,12.154,-1.0,C19a1sW16416,
358.192815,-0.212614,1.156,11.578,12.124,-1.0,C19a1sW16417,
358.193964,1.487477,0.888,34.584,12.421,-1.0,C19a1sW16418,
358.198815,1.648674,0.742,10.251,12.098,-1.0,C19a1sW16419,
358.220503,-0.47655,1.162,10.695,12.084,-1.0,C19a1sW16420,
358.222068,-0.558398,0.8641,14.68,12.16,-1.0,C19a1sW16421,
358.230826,-0.210265,0.4077,13.599,12.249,-1.0,C19a1sW16422,
358.233991,0.284894,0.9,12.525,12.321,-1.0,C19a1sW16423,
358.234787,-0.36889,1.2221,17.664,12.353,-1.0,C19a1sW16424,
358.257667,0.026001,0.724,10.229,12.247,-1.0,C19a1sW16425,
358.259761,1.424349,0.644,23.412,12.388,-1.0,C19a1sW16426,
358.280787,-0.347668,0.518,12.236,11.991,0.50337,C19a1sW16427,
358.287931,0.741161,0.284,26.513,12.124,-1.0,C19a1sW16428,
358.28942,0.203094,0.736,17.269,12.291,0.70069,C19a1sW16429,
358.300752,-0.024313,0.6359,15.139,12.083,-1.0,C19a1sW16430,
358.310548,1.445487,1.2262,10.572,12.242,-1.0,C19a1sW16431,
358.33257,1.971546,0.6942,15.004,12.192,0.68013,C19a1sW16432,
358.333075,1.072388,0.51,11.059,12.054,0.50957,C19a1sW16433,
358.336261,-0.681926,1.1836,16.158,12.489,-1.0,C19a1sW16434,
358.352681,1.63986,1.1801,11.148,12.267,-1.0,C19a1sW16435,
358.366827,-0.573166,0.7405,23.112,12.303,-1.0,C19a1sW16436,
358.381383,1.879233,1.1541,13.325,12.328,-1.0,C19a1sW16437,
358.387655,1.423619,1.1041,12.015,12.147,-1.0,C19a1sW16438,
358.387956,0.270704,0.927,19.606,12.352,-1.0,C19a1sW16439,
358.39018,0.432223,0.9901,10.703,12.178,-1.0,C19a1sW16440,
358.488382,-0.091279,0.8657,21.379,12.528,0.88206,C19a1sW16441,
358.501242,0.980561,0.228,10.241,11.871,-1.0,C19a1sW16442,
358.510119,1.506498,0.4331,10.795,12.037,0.41501,C19a1sW16443,
358.530374,1.600357,0.8979,14.326,12.03,-1.0,C19a1sW16444,
358.531479,1.69571,0.6899,13.105,12.24,0.65551,C19a1sW16445,
358.531601,-0.642623,0.99,10.697,12.295,-1.0,C19a1sW16446,
358.544752,0.91801,0.7341,10.707,12.26,-1.0,C19a1sW16447,
358.552855,1.762908,0.41,13.109,12.06,0.41715,C19a1sW16448,
358.569396,1.6051,0.742,12.356,12.055,-1.0,C19a1sW16449,
358.578538,1.619831,0.4336,21.659,12.503,-1.0,C19a1sW16450,
358.583179,0.659461,0.7157,20.92,12.27,-1.0,C19a1sW16451,
358.586534,0.648783,0.8266,12.54,12.083,-1.0,C19a1sW16452,
358.592219,0.654404,1.2559,11.687,12.223,-1.0,C19a1sW16453,
358.595142,1.239721,1.1759,10.753,12.153,-1.0,C19a1sW16454,
358.603052,2.112978,0.8542,13.15,12.159,0.88983,C19a1sW16455,
358.603478,0.810672,0.274,12.532,12.177,0.27905,C19a1sW16456,
358.6189,-0.226212,0.32,24.701,12.429,0.32689,C19a1sW16457,
358.624485,0.514422,0.674,15.086,12.326,0.63988,C19a1sW16458,
358.67001,2.184093,0.4307,37.538,12.58,-1.0,C19a1sW16459,
358.682986,1.962438,0.2297,10.05,12.001,0.22757,C19a1sW16460,
358.690769,-0.427775,0.85,10.122,12.013,-1.0,C19a1sW16461,
358.71658,-0.740732,1.022,12.552,12.011,-1.0,C19a1sW16462,
358.731187,1.460685,0.916,15.096,12.375,-1.0,C19a1sW16463,
358.751292,1.030144,1.0062,12.171,11.764,-1.0,C19a1sW16464,
358.758185,0.762094,0.274,16.705,12.405,-1.0,C19a1sW16465,
358.775284,-0.473898,0.8578,12.103,12.164,-1.0,C19a1sW16466,
358.780682,-0.831267,0.7196,11.783,12.087,-1.0,C19a1sW16467,
358.83872,1.465715,0.9412,13.064,12.216,-1.0,C19a1sW16468,
358.847458,1.933005,0.4149,19.828,12.445,0.41567,C19a1sW16469,
358.862752,-0.683517,0.746,10.69,12.243,0.62861,C19a1sW16470,
358.896549,2.176981,0.528,26.182,12.367,0.5193,C19a1sW16471,
358.899668,-0.84598,1.0459,13.254,12.268,-1.0,C19a1sW16472,
358.904907,1.247274,0.7152,11.213,12.174,0.71987,C19a1sW16473,
358.911597,1.765287,0.232,64.234,12.813,0.22589,C19a1sW16474,
358.912968,-0.112916,0.9943,12.593,12.151,-1.0,C19a1sW16475,
358.92609,2.015198,0.6754,15.115,12.289,-1.0,C19a1sW16476,
358.927453,1.322993,0.5499,10.454,12.113,0.53726,C19a1sW16477,
358.935699,-0.202162,0.724,10.579,12.308,-1.0,C19a1sW16478,
358.93824,-0.751904,0.8243,15.135,12.006,-1.0,C19a1sW16479,
358.945001,0.975811,1.1935,12.537,12.377,-1.0,C19a1sW16480,
358.956582,0.138202,0.85,10.944,12.097,-1.0,C19a1sW16481,
358.961461,1.26064,0.4119,10.161,12.352,0.41072,C19a1sW16482,
358.968779,0.32303,1.1679,11.026,12.348,-1.0,C19a1sW16483,
358.976144,0.452497,0.57,11.109,12.174,0.56056,C19a1sW16484,
358.998336,-0.520031,0.99,14.176,12.138,-1.0,C19a1sW16485,
359.001948,1.086395,1.158,12.986,12.123,-1.0,C19a1sW16486,
359.014978,-0.639763,0.75,10.802,12.029,-1.0,C19a1sW16487,
359.01565,1.449387,0.7381,15.154,12.134,0.76073,C19a1sW16488,
359.020674,1.204814,0.6781,11.797,12.106,-1.0,C19a1sW16489,
359.025575,0.837248,0.22,11.011,11.923,-1.0,C19a1sW16490,
359.029804,-0.629473,1.2006,11.626,12.229,-1.0,C19a1sW16491,
359.032296,1.881845,0.7881,12.126,12.165,-1.0,C19a1sW16492,
359.050532,0.778335,1.2541,13.537,12.301,-1.0,C19a1sW16493,
359.054749,0.23143,0.986,11.616,12.032,-1.0,C19a1sW16494,
359.05699,-0.099016,1.168,15.773,12.525,-1.0,C19a1sW16495,
359.068136,2.337445,1.1879,12.959,12.092,-1.0,C19a1sW16496,
359.069284,1.019559,1.2561,11.419,12.321,-1.0,C19a1sW16497,
359.07161,0.065274,0.8512,14.436,12.244,-1.0,C19a1sW16498,
359.077871,1.206949,0.74,13.747,12.326,0.72125,C19a1sW16499,
359.082083,2.422523,1.032,10.179,11.886,-1.0,C19a1sW16500,
359.089522,1.711524,1.162,10.401,12.007,-1.0,C19a1sW16501,
359.116487,0.174372,1.0545,26.853,12.577,-1.0,C19a1sW16502,
359.119044,0.632675,1.1821,16.35,12.33,-1.0,C19a1sW16503,
359.138486,0.384446,0.8441,16.062,12.1,-1.0,C19a1sW16504,
359.147103,-0.783326,0.4383,20.326,12.303,0.42489,C19a1sW16505,
359.150913,1.327493,0.4396,24.398,12.248,0.43901,C19a1sW16506,
359.151191,-0.574479,0.9927,11.212,11.977,-1.0,C19a1sW16507,
359.151403,0.326881,1.048,10.052,12.079,-1.0,C19a1sW16508,
359.151741,0.207879,0.8519,20.824,12.503,-1.0,C19a1sW16509,
359.160112,1.473607,1.162,16.265,12.227,-1.0,C19a1sW16510,
359.160966,2.141465,0.4203,20.447,12.315,-1.0,C19a1sW16511,
359.168891,0.113651,0.646,15.392,12.438,0.61563,C19a1sW16512,
359.172219,1.157912,0.2765,15.827,12.001,-1.0,C19a1sW16513,
359.175782,0.206184,0.4192,18.739,12.282,-1.0,C19a1sW16514,
359.177853,-0.397123,0.716,16.797,12.334,0.61106,C19a1sW16515,
359.195674,1.12508,0.4296,40.642,12.686,0.43721,C19a1sW16516,
359.208732,0.123467,1.1571,10.665,12.235,-1.0,C19a1sW16517,
359.223393,0.023337,0.8707,13.984,12.332,0.9009,C19a1sW16518,
359.248805,0.736709,1.3511,12.433,12.321,-1.0,C19a1sW16519,
359.264535,1.9289,0.894,12.561,12.15,-1.0,C19a1sW16520,
359.276471,-0.693152,1.236,10.286,11.954,-1.0,C19a1sW16521,
359.278675,0.045471,1.2074,11.819,12.37,-1.0,C19a1sW16522,
359.293368,0.323798,0.5664,16.693,12.436,0.56084,C19a1sW16523,
359.293963,-0.365924,0.722,14.834,12.41,-1.0,C19a1sW16524,
359.298765,0.070581,0.556,11.073,12.05,-1.0,C19a1sW16525,
359.313404,1.526764,0.93,10.106,12.066,-1.0,C19a1sW16526,
359.314499,-0.159176,0.7534,10.73,12.155,-1.0,C19a1sW16527,
359.319056,-0.54867,0.9905,25.347,12.551,-1.0,C19a1sW16528,
359.329845,1.881316,0.6384,13.84,12.305,0.6188,C19a1sW16529,
359.334191,-0.802189,1.2684,12.558,12.141,-1.0,C19a1sW16530,
359.348952,-0.989125,0.5587,16.602,12.226,0.53597,C19a1sW16531,
359.3492,2.433145,0.8615,12.43,12.151,-1.0,C19a1sW16532,
359.365213,0.25796,0.57,23.649,12.373,0.56069,C19a1sW16533,
359.382557,-0.258761,0.762,14.599,12.215,0.77803,C19a1sW16534,
359.392385,-0.136103,0.622,13.686,12.355,-1.0,C19a1sW16535,
359.393154,2.099608,0.626,10.109,12.213,-1.0,C19a1sW16536,
359.397823,-0.347186,0.7379,13.604,12.32,-1.0,C19a1sW16537,
359.406824,-0.740586,0.9874,12.999,12.178,-1.0,C19a1sW16538,
359.410349,-0.555781,1.034,11.149,12.067,-1.0,C19a1sW16539,
359.413569,-0.588081,1.1994,13.332,12.287,-1.0,C19a1sW16540,
359.416588,1.282413,0.922,16.434,12.458,-1.0,C19a1sW16541,
359.416756,-0.335746,1.1837,10.932,12.249,-1.0,C19a1sW16542,
359.437659,0.051057,1.052,14.258,12.189,-1.0,C19a1sW16543,
359.44287,0.753955,0.8522,11.536,12.174,-1.0,C19a1sW16544,
359.453771,-0.007335,0.8734,19.031,12.386,-1.0,C19a1sW16545,
359.466519,1.873513,0.424,12.536,12.229,0.42111,C19a1sW16546,
359.468813,1.275294,0.2071,44.235,12.652,-1.0,C19a1sW16547,
359.474522,0.165481,1.256,11.389,12.337,-1.0,C19a1sW16548,
359.489117,1.684364,0.734,11.332,12.114,-1.0,C19a1sW16549,
359.491337,2.102804,1.102,10.13,12.085,-1.0,C19a1sW16550,
359.49486,1.059176,0.5546,10.823,12.134,0.54675,C19a1sW16551,
359.537981,-0.397009,0.7415,12.109,12.268,-1.0,C19a1sW16552,
359.563548,1.21046,0.7159,17.575,12.294,-1.0,C19a1sW16553,
359.564711,0.56416,1.1741,12.213,12.2,-1.0,C19a1sW16554,
359.581782,-0.466971,0.7422,12.845,12.353,-1.0,C19a1sW16555,
359.605034,1.632596,0.7426,11.417,12.2,-1.0,C19a1sW16556,
359.613455,2.008566,0.4249,13.445,12.224,0.4215,C19a1sW16557,
