#   RA         Dec     z_cl    N_mem logMs  z_bcg    ID
209.470699   0.824890 1.0221  11.575 12.220 -1.0    C19a1nW11773
209.497173   0.787207 0.7622  20.426 12.431 -1.0    C19a1nW11774
209.497797  -0.943006 0.9979  10.574 12.177 -1.0    C19a1nW11775
209.501487  -1.219004 0.3501  12.010 12.112 -1.0    C19a1nW11776
209.521531  -1.021002 0.8714  16.501 12.285 -1.0    C19a1nW11777
209.522034   1.409076 0.5706  18.649 12.361 -1.0    C19a1nW11778
209.532128   0.622924 1.2360  11.040 12.319 -1.0    C19a1nW11779
209.552473  -1.584506 1.0079  10.100 11.995 -1.0    C19a1nW11780
209.560725   1.386089 1.1041  17.466 12.339 -1.0    C19a1nW11781
209.589790  -1.086168 1.0500  11.223 12.066 -1.0    C19a1nW11782
209.599633   1.264521 0.2200  10.413 12.116 0.21837 C19a1nW11783
209.609353   0.561862 0.7340  11.541 12.288 -1.0    C19a1nW11784
209.634349  -0.887579 0.7070  13.528 12.441 -1.0    C19a1nW11785
209.636235   1.506012 0.7340  42.602 12.813 0.72902 C19a1nW11786
209.640970   0.652971 0.8536  14.998 12.328 -1.0    C19a1nW11787
209.648334   1.259606 0.5880  12.025 12.295 -1.0    C19a1nW11788
209.657525   0.830593 0.7925  53.409 12.718 -1.0    C19a1nW11789
209.661124  -0.457856 0.7621  29.551 12.498 -1.0    C19a1nW11790
209.672309  -1.143260 1.0376  16.619 12.140 -1.0    C19a1nW11791
209.677159   0.815345 1.0259  16.376 12.471 -1.0    C19a1nW11792
209.692081  -0.448462 0.9920  13.926 12.196 -1.0    C19a1nW11793
209.698246  -1.475580 0.9460  11.075 11.911 -1.0    C19a1nW11794
209.754684   0.616648 0.8041  11.134 12.143 -1.0    C19a1nW11795
209.765970  -1.565818 0.5880  12.820 12.418 -1.0    C19a1nW11796
209.782151   0.301115 0.6120  27.877 12.480 0.61195 C19a1nW11797
209.803598   1.211585 0.7300  18.636 12.302 -1.0    C19a1nW11798
209.810555   1.513277 0.7080  23.296 12.299 -1.0    C19a1nW11799
209.840891   0.326163 0.2420  11.609 12.163 0.25329 C19a1nW11800
209.854937   0.404774 0.8661  10.151 12.088 -1.0    C19a1nW11801
209.864945  -0.618747 1.1551  10.497 12.121 -1.0    C19a1nW11802
209.865190   1.055141 0.7522  13.579 12.303 -1.0    C19a1nW11803
209.876020   0.168139 0.7200  10.153 12.296 -1.0    C19a1nW11804
209.881162   0.577501 0.7240  20.902 12.508 0.71835 C19a1nW11805
209.890070  -1.576807 0.6120  11.943 12.117 0.62057 C19a1nW11806
209.899639   0.704488 0.8690  10.432 12.077 -1.0    C19a1nW11807
209.918409   0.603772 0.8880  11.282 12.099 -1.0    C19a1nW11808
209.921595  -0.628983 0.5880  26.018 12.390 -1.0    C19a1nW11809
209.939636  -0.583654 1.2189  12.147 12.362 -1.0    C19a1nW11810
209.946887   1.250436 0.7380  14.397 12.376 0.72461 C19a1nW11811
209.954826   0.282621 0.7144  15.362 12.496 -1.0    C19a1nW11812
209.957850   0.511920 0.7340  23.963 12.558 -1.0    C19a1nW11813
209.977700   0.227803 1.0600  21.855 12.476 -1.0    C19a1nW11814
209.994655   0.281214 0.1706  19.617 12.405 0.16574 C19a1nW11815
210.001355   1.168335 0.9909  11.424 11.884 -1.0    C19a1nW11816
210.018562   0.338709 1.0839  10.785 12.160 -1.0    C19a1nW11817
210.077169   0.434086 0.6060  22.679 12.343 0.61225 C19a1nW11818
210.090506   0.410460 0.3800  28.658 12.443 0.36232 C19a1nW11819
210.121051  -1.741361 1.1760  11.487 12.132 -1.0    C19a1nW11820
210.124808   0.183088 0.9312  13.393 12.227 -1.0    C19a1nW11821
210.178327  -1.021244 0.6120  19.833 12.368 -1.0    C19a1nW11822
210.179316  -1.194305 0.9109  13.649 12.213 -1.0    C19a1nW11823
210.186468  -0.519381 0.1671  15.427 12.103 -1.0    C19a1nW11824
210.192510   1.537961 1.0200  11.150 12.129 -1.0    C19a1nW11825
210.212284   0.067716 0.9764  14.822 12.208 -1.0    C19a1nW11826
210.220769  -0.653844 1.3489  10.663 12.270 -1.0    C19a1nW11827
210.239931   0.945557 0.7040  12.535 12.092 -1.0    C19a1nW11828
210.253302   0.278629 0.4900  16.646 12.361 -1.0    C19a1nW11829
210.265492   1.474032 0.2468  15.237 12.119 0.25453 C19a1nW11830
210.274421   1.079095 1.1580  16.895 12.565 -1.0    C19a1nW11831
210.292595  -1.397940 0.8505  11.945 11.711 -1.0    C19a1nW11832
210.313043   0.736816 0.5560  12.263 12.346 -1.0    C19a1nW11833
210.326020  -0.810015 0.5820  13.552 12.282 0.57525 C19a1nW11834
210.330496   1.126571 0.4422  15.663 12.381 0.42937 C19a1nW11835
210.343343   0.731719 1.0134  13.421 12.281 -1.0    C19a1nW11836
210.358654  -1.270099 1.0061  10.742 11.970 -1.0    C19a1nW11837
210.390364   0.055259 0.1900  16.848 12.344 0.18768 C19a1nW11838
210.403806   0.892477 1.2020  13.583 12.465 -1.0    C19a1nW11839
210.405088  -1.393558 0.8260  12.067 12.046 -1.0    C19a1nW11840
210.409220   0.852438 0.5966  14.738 12.335 -1.0    C19a1nW11841
210.411948   0.389593 0.7080  10.332 12.139 -1.0    C19a1nW11842
210.470986   0.556060 0.8207  33.235 12.554 -1.0    C19a1nW11843
210.477401  -1.132185 0.8532  10.996 12.129 -1.0    C19a1nW11844
210.525940  -0.636964 0.4400  22.382 12.471 -1.0    C19a1nW11845
210.542623  -0.853236 0.7441  11.896 11.870 -1.0    C19a1nW11846
210.547402   0.706644 1.0361  17.192 12.285 -1.0    C19a1nW11847
210.551086  -1.358605 0.8509  16.414 12.336 -1.0    C19a1nW11848
210.554415   1.062214 0.6031  12.018 11.944 -1.0    C19a1nW11849
210.581758   1.615698 0.4051  29.060 12.396 0.40535 C19a1nW11850
210.586050  -1.473689 0.9914  14.712 12.245 -1.0    C19a1nW11851
210.618263   1.030668 1.1271  18.674 12.427 -1.0    C19a1nW11852
210.626786  -1.294404 0.8520  22.490 12.324 -1.0    C19a1nW11853
210.632372  -0.524793 0.4460  18.075 12.501 0.43455 C19a1nW11854
210.656734  -1.730366 1.0966  10.503 12.035 -1.0    C19a1nW11855
210.658822   1.359675 0.2402  30.618 12.465 -1.0    C19a1nW11856
210.665432  -1.539577 0.3340  20.299 12.358 0.35693 C19a1nW11857
210.666818  -1.054037 0.5700  16.343 12.145 0.57613 C19a1nW11858
210.686443   0.848732 1.1654  18.495 12.550 -1.0    C19a1nW11859
210.688657   0.230011 0.3880  10.187 12.153 0.39247 C19a1nW11860
210.720731   1.240349 0.2574  36.780 12.621 -1.0    C19a1nW11861
210.750177  -1.900990 0.8236  12.607 12.303 -1.0    C19a1nW11862
210.764343  -0.076927 0.4337  10.264 12.230 -1.0    C19a1nW11863
210.769484   0.010079 1.0339  18.555 12.367 -1.0    C19a1nW11864
210.777835  -1.313551 1.1801  12.807 12.182 -1.0    C19a1nW11865
210.787561  -0.309094 0.4200  30.789 12.497 -1.0    C19a1nW11866
210.787681  -1.118076 0.9340  33.169 12.417 -1.0    C19a1nW11867
210.800075   1.440740 0.7203  18.666 12.455 -1.0    C19a1nW11868
210.800452   0.552480 0.8979  11.497 11.967 -1.0    C19a1nW11869
210.800937   0.417618 0.1858  25.861 12.411 0.18246 C19a1nW11870
210.816659  -0.810692 0.4049  17.653 12.124 0.40036 C19a1nW11871
210.832290  -1.746336 0.4025  51.599 12.655 -1.0    C19a1nW11872
210.836648  -0.020116 0.8380  10.066 12.063 -1.0    C19a1nW11873
210.872871   0.111500 0.1829  24.030 12.412 0.18878 C19a1nW11874
210.876071  -1.034104 1.0800  16.206 12.399 -1.0    C19a1nW11875
210.877522   0.013189 1.0462  10.226 11.940 -1.0    C19a1nW11876
210.886402   1.548144 1.0060  11.028 12.100 -1.0    C19a1nW11877
210.899577   0.699571 0.9270  10.128 11.982 -1.0    C19a1nW11878
210.900285   0.451390 0.8600  14.292 12.334 -1.0    C19a1nW11879
210.911451   1.086487 0.5897  11.837 12.084 0.60524 C19a1nW11880
210.962759  -0.513668 0.1880  20.457 12.262 0.18491 C19a1nW11881
211.002649  -0.623126 0.5273  10.035 12.278 -1.0    C19a1nW11882
211.067427  -1.630272 0.4114  12.130 12.226 -1.0    C19a1nW11883
211.081291  -1.508826 0.5501  10.509 12.182 0.55088 C19a1nW11884
211.093785  -0.716533 0.4411  10.844 12.178 0.43006 C19a1nW11885
211.105233  -0.253826 0.9079  12.906 12.032 -1.0    C19a1nW11886
211.121229  -0.803379 0.8042  12.295 12.217 -1.0    C19a1nW11887
211.124066   0.904428 0.1731  11.177 12.075 0.18060 C19a1nW11888
211.148871   0.991861 0.4133  10.496 12.274 0.40131 C19a1nW11889
211.175832  -1.615952 0.4218  12.728 12.409 0.40434 C19a1nW11890
211.196334  -1.123996 0.8439  21.280 12.387 -1.0    C19a1nW11891
211.243516   0.949877 0.4550  10.259 12.230 -1.0    C19a1nW11892
211.245123  -1.324718 0.7420  11.746 12.150 -1.0    C19a1nW11893
211.250518   0.154866 0.4564  10.492 12.222 -1.0    C19a1nW11894
211.258828  -1.511878 1.1120  11.122 12.251 -1.0    C19a1nW11895
211.283701  -0.150587 0.2380  24.884 12.488 0.24254 C19a1nW11896
211.284124   1.323061 1.0500  11.196 11.850 -1.0    C19a1nW11897
211.289070   0.761920 0.4442  15.624 12.344 0.45142 C19a1nW11898
211.294726  -1.044412 0.8677  20.280 12.326 -1.0    C19a1nW11899
211.296946   0.697580 0.8300  10.851 12.091 -1.0    C19a1nW11900
211.307441  -0.443403 0.5820  16.848 12.328 -1.0    C19a1nW11901
211.335570   0.304571 0.4519  16.111 12.558 0.45175 C19a1nW11902
211.336279  -1.699356 1.1481  11.703 12.057 -1.0    C19a1nW11903
211.353847   1.610909 0.9214  10.025 11.999 -1.0    C19a1nW11904
211.363880  -1.390072 0.2840  10.582 12.128 0.29507 C19a1nW11905
211.370640   0.207084 0.9961  16.836 12.396 -1.0    C19a1nW11906
211.386056  -0.331079 1.1660  10.459 12.449 -1.0    C19a1nW11907
211.395272   0.103535 0.8471  17.751 12.342 -1.0    C19a1nW11908
211.426342   1.177511 0.4525  11.747 12.204 -1.0    C19a1nW11909
211.436251   0.196762 0.7467  10.974 12.274 -1.0    C19a1nW11910
211.448689   0.744094 0.4473  11.530 12.207 0.44958 C19a1nW11911
211.455182   0.199086 1.1963  11.660 12.160 -1.0    C19a1nW11912
211.458632   0.299735 1.0341  10.403 11.906 -1.0    C19a1nW11913
211.466135   1.607812 0.1769  40.203 12.560 -1.0    C19a1nW11914
211.504412  -1.537895 0.4080  11.367 12.312 0.40579 C19a1nW11915
211.510550  -0.794989 0.5680  10.386 12.274 -1.0    C19a1nW11916
211.524737   0.713520 0.4581  11.753 12.300 0.44786 C19a1nW11917
211.551872  -0.479011 0.5880  13.612 12.432 0.58062 C19a1nW11918
211.562086   1.163012 0.4607  28.534 12.494 0.45619 C19a1nW11919
211.564412  -0.702108 0.5700  15.199 12.362 0.55916 C19a1nW11920
211.565613   0.312898 0.7966  10.847 12.135 -1.0    C19a1nW11921
211.570667   0.518753 0.7380  15.461 12.347 -1.0    C19a1nW11922
211.637324  -0.019552 0.8080  11.777 11.980 -1.0    C19a1nW11923
211.649534  -0.208260 0.4740  12.431 12.219 0.45751 C19a1nW11924
211.660847   1.370703 0.3861  14.720 12.488 0.37505 C19a1nW11925
211.689937   0.068021 0.2320  11.817 12.207 0.24194 C19a1nW11926
211.704456   0.258441 0.2360  15.817 12.303 0.25459 C19a1nW11927
211.712754   1.601648 0.6690  18.120 12.419 -1.0    C19a1nW11928
211.717948   0.475954 0.3660  13.993 11.991 0.37266 C19a1nW11929
211.722139  -1.718839 0.5591  34.624 12.429 -1.0    C19a1nW11930
211.731858   0.969847 0.3952  12.345 12.329 -1.0    C19a1nW11931
211.796861  -0.229636 0.5700  20.536 12.495 -1.0    C19a1nW11932
211.814291  -0.079363 0.7347  10.068 12.325 -1.0    C19a1nW11933
211.817256   1.188382 0.4602  12.261 12.155 0.44560 C19a1nW11934
211.837218  -1.537798 0.3993  13.274 12.154 0.40451 C19a1nW11935
211.838770   1.025530 0.7420  18.391 12.357 -1.0    C19a1nW11936
211.845878  -0.197319 0.5675  16.899 12.593 0.56078 C19a1nW11937
211.847159   1.371785 0.4649  32.232 12.700 0.45814 C19a1nW11938
211.849083   1.214819 0.1910  10.006 11.752 0.11555 C19a1nW11939
211.889717   1.175652 0.7340  12.112 12.063 0.72067 C19a1nW11940
211.890040  -0.023722 0.9780  11.900 12.174 -1.0    C19a1nW11941
211.928255  -1.345075 0.9860  10.388 11.786 -1.0    C19a1nW11942
211.928959   0.893602 0.6820  24.392 12.550 0.66948 C19a1nW11943
211.936823   0.767649 0.8930  33.306 12.647 -1.0    C19a1nW11944
211.976816   0.001172 0.9921  11.561 12.365 -1.0    C19a1nW11945
211.982821  -1.163938 1.1480  10.310 12.309 -1.0    C19a1nW11946
211.984779   1.351941 0.4606  35.065 12.653 0.45868 C19a1nW11947
212.006898   0.500957 0.5118  10.045 12.202 -1.0    C19a1nW11948
212.019713   0.921273 0.7386  10.005 12.112 -1.0    C19a1nW11949
212.026013  -0.475941 0.4720  21.632 12.469 0.46606 C19a1nW11950
212.064347  -1.323302 0.2421  14.179 12.293 0.26394 C19a1nW11951
212.064758  -1.630093 0.6300  12.002 12.279 0.64029 C19a1nW11952
212.110300   0.231343 0.8264  10.798 12.060 -1.0    C19a1nW11953
212.122643  -0.023304 0.8076  16.021 12.357 -1.0    C19a1nW11954
212.130522   1.552279 0.4480  24.260 12.512 0.44494 C19a1nW11955
212.172115  -1.463234 0.6189  22.954 12.375 0.63840 C19a1nW11956
212.172514   0.554933 0.8179  11.821 12.145 -1.0    C19a1nW11957
212.186388  -1.765054 0.7900  11.433 12.249 -1.0    C19a1nW11958
212.194697   0.783368 0.4980  11.062 12.253 -1.0    C19a1nW11959
212.207043  -0.254960 0.4651  10.444 12.030 0.46569 C19a1nW11960
212.217335  -0.597867 1.1500  11.684 12.194 -1.0    C19a1nW11961
212.230359   0.131642 0.8443  10.313 12.156 -1.0    C19a1nW11962
212.242579   0.899469 0.7383  18.153 12.214 -1.0    C19a1nW11963
212.248084  -0.602251 0.7424  11.390 12.384 -1.0    C19a1nW11964
212.253458  -0.877944 0.6460  14.471 12.308 0.63812 C19a1nW11965
212.253530  -1.594780 1.0740  12.389 12.024 -1.0    C19a1nW11966
212.258524   0.294929 0.4720  13.810 12.157 0.46941 C19a1nW11967
212.263155   1.164093 0.3690  15.806 12.289 0.37455 C19a1nW11968
212.265387   1.414831 0.4638  10.067 12.279 0.44107 C19a1nW11969
212.280293   1.485349 0.7420  17.630 12.215 -1.0    C19a1nW11970
212.305102  -1.279667 0.8900  11.384 12.260 -1.0    C19a1nW11971
212.358054  -1.231986 0.7460  13.532 12.353 -1.0    C19a1nW11972
212.404154  -1.283045 0.5880  14.375 12.334 -1.0    C19a1nW11973
212.405853   0.316254 1.0175  12.424 12.240 -1.0    C19a1nW11974
212.413000  -0.539489 0.9879  10.288 11.948 -1.0    C19a1nW11975
212.413495  -0.888934 0.1109  10.559 11.903 0.11451 C19a1nW11976
212.421127  -0.131083 0.5775  11.407 12.185 -1.0    C19a1nW11977
212.468060  -1.219639 0.9254  10.088 11.996 -1.0    C19a1nW11978
212.470309   0.746768 0.8087  10.959 12.008 -1.0    C19a1nW11979
212.471555  -0.671544 1.2959  15.629 12.670 -1.0    C19a1nW11980
212.485081  -0.549010 0.5540  13.378 12.071 -1.0    C19a1nW11981
212.497533  -0.090079 0.7728  13.911 12.361 -1.0    C19a1nW11982
212.497837  -1.539670 0.1220  27.412 12.543 0.11586 C19a1nW11983
212.500857  -1.240927 0.8188  18.507 12.338 -1.0    C19a1nW11984
212.503359  -1.488791 0.6266  10.691 12.101 -1.0    C19a1nW11985
212.530257  -0.440650 0.7496  31.406 12.588 -1.0    C19a1nW11986
212.534893   0.700856 0.6472  11.615 12.136 0.64061 C19a1nW11987
212.536958  44.122930 0.8780  22.237 12.332 -1.0    C19a1nW11988
212.541913   0.176751 0.7781  11.349 12.110 -1.0    C19a1nW11989
212.542812   1.504667 0.3180  10.124 12.099 0.33268 C19a1nW11990
212.548644  -0.078064 0.5027  11.429 12.145 0.47105 C19a1nW11991
212.559758   1.278512 0.1581  15.531 12.182 0.14864 C19a1nW11992
212.579635  -1.218180 1.0340  19.906 12.342 -1.0    C19a1nW11993
212.587776  44.157802 0.3860  14.741 12.240 0.38711 C19a1nW11994
212.608793   0.270502 0.5000  18.644 12.380 -1.0    C19a1nW11995
212.612903  -1.257238 0.6479  25.321 12.553 -1.0    C19a1nW11996
212.616335  -0.066028 0.8851  13.416 12.164 -1.0    C19a1nW11997
212.645469  43.873747 1.0261  11.827 12.185 -1.0    C19a1nW11998
212.646260   0.519181 0.5900  10.598 12.165 -1.0    C19a1nW11999
212.661085   0.705518 0.7459  11.491 12.306 -1.0    C19a1nW12000
212.664022   1.320104 0.8740  18.822 12.296 -1.0    C19a1nW12001
212.684516  -0.458991 0.7140  28.785 12.512 -1.0    C19a1nW12002
212.694825  -1.503367 0.6360  10.498 12.183 0.65482 C19a1nW12003
212.695490  -0.456058 1.0087  10.341 12.080 -1.0    C19a1nW12004
212.697233  44.300023 0.4796  16.776 12.299 0.48754 C19a1nW12005
212.710020  -1.158503 0.6061  35.879 12.574 0.63459 C19a1nW12006
212.719216  -1.329971 0.9100  10.535 11.980 -1.0    C19a1nW12007
212.724591  43.634440 1.0253  18.132 12.237 -1.0    C19a1nW12008
212.725145  44.233619 0.8110  10.419 12.022 -1.0    C19a1nW12009
212.733164   0.613085 0.1840  22.135 12.493 0.17838 C19a1nW12010
212.745066  -1.642912 0.5980  18.280 12.344 0.60639 C19a1nW12011
212.764452   0.606986 0.7349  10.027 12.188 -1.0    C19a1nW12012
212.768548  -1.233278 0.9607  19.027 12.299 -1.0    C19a1nW12013
212.769821  -0.607271 0.2941  12.951 12.302 0.29220 C19a1nW12014
212.772511   0.427229 1.0575  35.918 12.504 -1.0    C19a1nW12015
212.778793   1.534864 0.4700  21.233 12.335 0.46555 C19a1nW12016
212.801518  43.700121 0.3080  25.595 12.474 0.30137 C19a1nW12017
212.804837   0.715674 0.8580  10.085 12.066 -1.0    C19a1nW12018
212.817556   0.638333 1.1806  14.195 12.416 -1.0    C19a1nW12019
212.822550   0.188520 0.7400  11.741 12.167 -1.0    C19a1nW12020
212.843566  -1.006539 0.8440  20.485 12.223 -1.0    C19a1nW12021
212.845313  -1.616429 0.1800  17.933 12.200 0.18293 C19a1nW12022
212.869127  43.620899 0.4633  11.460 12.267 0.45075 C19a1nW12023
212.872193  44.325195 1.0456  14.899 12.205 -1.0    C19a1nW12024
212.878517  -1.769682 0.5091  21.428 12.439 0.50830 C19a1nW12025
212.879255  44.447149 0.3460  10.327 12.409 0.32622 C19a1nW12026
212.882093  43.991215 0.7277  14.341 12.139 -1.0    C19a1nW12027
212.891355   0.178669 0.4719  19.150 12.363 0.47622 C19a1nW12028
212.893231  -1.355500 0.8440  21.456 12.482 -1.0    C19a1nW12029
212.902779   1.118486 0.4720  17.009 12.387 0.46403 C19a1nW12030
212.911972   0.391798 0.1440  17.756 12.419 0.14649 C19a1nW12031
212.913390   1.260448 0.7300  15.487 12.268 -1.0    C19a1nW12032
212.918209   0.382583 0.2640  25.941 12.440 0.25881 C19a1nW12033
212.934789   0.610176 1.1841  15.103 12.379 -1.0    C19a1nW12034
212.937823  -1.937649 0.6720  13.912 12.362 -1.0    C19a1nW12035
212.946271  44.334476 0.3100  11.190 12.241 -1.0    C19a1nW12036
212.954230   0.719533 0.1266  14.413 12.249 0.12473 C19a1nW12037
212.965563  -1.419715 1.0020  15.570 12.308 -1.0    C19a1nW12038
212.968835  -0.505364 0.8120  16.354 12.325 -1.0    C19a1nW12039
212.976962  -0.205126 1.1960  10.981 12.190 -1.0    C19a1nW12040
212.986798  -0.651982 0.1376  10.413 12.156 0.11719 C19a1nW12041
212.992884  -0.822760 0.9101  10.538 12.158 -1.0    C19a1nW12042
212.994953  -0.906058 0.3507  33.783 12.462 0.35227 C19a1nW12043
212.998875  43.878457 0.4936  17.036 12.369 -1.0    C19a1nW12044
213.002368  -1.233146 0.5880  11.583 12.017 -1.0    C19a1nW12045
213.010781   1.146907 0.8459  16.653 12.339 -1.0    C19a1nW12046
213.023565  -0.413275 0.8210  14.275 12.404 0.82205 C19a1nW12047
213.024421  -1.056093 0.1824  23.189 12.384 0.18236 C19a1nW12048
213.034467  -0.027660 0.1280  14.762 12.337 0.09564 C19a1nW12049
213.041015   1.246775 0.3537  11.058 12.153 0.37156 C19a1nW12050
213.042772  43.713599 0.9968  11.783 12.368 -1.0    C19a1nW12051
213.059533  43.383765 0.9247  11.083 11.934 -1.0    C19a1nW12052
213.070920   0.232267 0.6020  17.559 12.376 0.59708 C19a1nW12053
213.072805   1.500033 0.7669  13.068 12.442 -1.0    C19a1nW12054
213.094362  -0.864760 0.6320  14.347 12.347 -1.0    C19a1nW12055
213.097921   0.231136 1.1520  10.337 11.963 -1.0    C19a1nW12056
213.098103   0.560402 0.5340  11.283 12.104 0.53061 C19a1nW12057
213.100304  43.568497 0.7292  14.795 12.244 -1.0    C19a1nW12058
213.101015  -1.702662 0.8660  22.003 12.369 -1.0    C19a1nW12059
213.102413  43.245790 0.9840  10.352 12.125 -1.0    C19a1nW12060
213.103723   0.645681 0.2559  14.416 12.315 0.26254 C19a1nW12061
213.105465  -1.031886 1.0340  14.597 12.189 -1.0    C19a1nW12062
213.105480  -0.791796 0.1826  20.650 12.257 0.18662 C19a1nW12063
213.108772  52.330088 0.8196  14.494 12.208 -1.0    C19a1nW12064
213.112174  52.541727 0.9520  12.778 12.431 -1.0    C19a1nW12065
213.115648   1.503993 0.5840  23.669 12.348 0.58072 C19a1nW12066
213.116945  -1.404490 0.8721  22.006 12.407 -1.0    C19a1nW12067
213.119318  -1.157792 1.0100  20.960 12.415 -1.0    C19a1nW12068
213.121924   0.052749 0.2001  11.088 12.135 0.18670 C19a1nW12069
213.122552  52.193390 0.7065  20.986 12.108 -1.0    C19a1nW12070
213.139224   0.777702 1.1836  14.910 12.616 -1.0    C19a1nW12071
213.144495   0.152200 0.6600  11.211 12.241 0.63169 C19a1nW12072
213.149859  -0.900236 0.8275  20.459 12.506 -1.0    C19a1nW12073
213.151957  -0.217322 0.8127  12.737 12.400 -1.0    C19a1nW12074
213.158854  -0.951682 1.1079  10.485 12.152 -1.0    C19a1nW12075
213.159987  -0.536633 0.3600  27.103 12.538 0.37881 C19a1nW12076
213.188221   1.360910 0.3820  11.085 12.364 0.38931 C19a1nW12077
213.195090  -0.023669 0.8170  10.223 12.038 -1.0    C19a1nW12078
213.202521  -0.849752 0.9332  12.226 12.350 -1.0    C19a1nW12079
213.207245   0.823739 0.8961  16.718 12.257 -1.0    C19a1nW12080
213.220460   0.903544 0.7540  15.354 12.436 -1.0    C19a1nW12081
213.225520  -1.174853 0.8677  11.278 12.226 -1.0    C19a1nW12082
213.227357  -0.973918 0.6300  12.054 12.246 -1.0    C19a1nW12083
213.237434  -1.016908 0.9797  11.413 12.004 -1.0    C19a1nW12084
213.243265  44.288854 0.8342  12.842 12.251 -1.0    C19a1nW12085
213.246773   0.260311 0.5334  12.870 12.155 0.52661 C19a1nW12086
213.248311  42.864938 0.8600  11.056 12.184 -1.0    C19a1nW12087
213.250532   1.224726 1.1001  13.233 12.324 -1.0    C19a1nW12088
213.258606  43.305211 0.8121  10.417 12.195 -1.0    C19a1nW12089
213.262086   0.979432 0.7674  14.528 12.397 -1.0    C19a1nW12090
213.273926  -1.490252 1.0144  14.703 12.242 -1.0    C19a1nW12091
213.292439  43.380955 1.2871  11.733 12.335 -1.0    C19a1nW12092
213.292748  43.894359 0.5980  10.287 12.205 -1.0    C19a1nW12093
213.296840  -1.168460 0.9460  12.380 12.428 -1.0    C19a1nW12094
